date,total,items,user_id,sales_id,transaction_type
2021-05-10 11:46:49.588640+00:00,438,"{'name': '7up sugar free 1.5 ltr (beverage) (rmcd) (90)', 'quantity': 3}, {'name': 'fauji vermicillies 175 gm', 'quantity': 2}",18,1,Online
2021-05-10 13:17:09.318743+00:00,20,"{'name': 'jam hearts lemon bp 26.2 gm', 'quantity': 2}",22,1,Cash
2021-05-10 16:21:55.729440+00:00,447,"{'name': 'mezan ultra rich tea hard 90 gm(rmbt)(68)', 'quantity': 3}",10,1,Cash
2021-05-13 12:02:55.604794+00:00,441,"{'name': 'tray cover kitchen towels17 x 27', 'quantity': 1}",24,1,Cash
2021-05-13 18:26:07.824309+00:00,330,"{'name': 'joy slanty (pellet snacks) 200 gm (39)', 'quantity': 3}",20,1,Online
2021-05-14 20:59:41.572514+00:00,2820,"{'name': 'hand sanitizer safe hand 500 ml', 'quantity': 3}",21,1,Loan
2021-05-15 19:12:07.121059+00:00,2331,"{'name': 'mezan tea ultra rich pouch 460 gm(rmbt)(68)', 'quantity': 3}",17,1,Loan
2021-05-16 13:19:03.191593+00:00,6885,"{'name': 'kashmir premium gold 4.5 ltr btl (rmol)', 'quantity': 3}",23,1,Loan
2021-05-16 17:05:23.518729+00:00,240,"{'name': 'bonus active 700 gms(05)', 'quantity': 1}",34,1,Loan
2021-05-17 16:20:28.198075+00:00,10,"{'name': 'jam delight tp 15g', 'quantity': 2}",15,1,Cash
2021-05-17 18:13:28.040883+00:00,546,"{'name': 'mehran chilli pickle 320(67)', 'quantity': 2}",18,1,Cash
2021-05-18 12:51:48.916792+00:00,1878,"{'name': 'sugar 5kg chashma', 'quantity': 3}, {'name': 'sunlight hs std powder pink 2 kg(08)', 'quantity': 1}",17,1,Cash
2021-05-18 18:32:03.435829+00:00,75,"{'name': 'slanty jalapeno 32 gm', 'quantity': 2}, {'name': 'milk tofee 220 gm', 'quantity': 3}",22,1,Cash
2021-05-22 19:33:41.987848+00:00,1335,"{'name': 'ponds foam fw bright beauty p02 100 gms(08)', 'quantity': 3}",16,1,Loan
2021-05-23 10:46:03.182224+00:00,499,"{'name': 'ajwa hony 500 grm', 'quantity': 1}, {'name': 'shield baby wipes (53)', 'quantity': 1}",23,1,Loan
2021-05-23 19:35:27.465577+00:00,191,"{'name': 'nutri pops stars 25 gm (1w)', 'quantity': 2}, {'name': 'golden apple jam 450 gms (mitch.)deleted code', 'quantity': 1}",3,1,Cash
2021-05-23 20:55:03.379286+00:00,271,"{'name': 'rim dish wash bar 120 gm(23)', 'quantity': 3}, {'name': 'eco corriander whole 100gm (88)', 'quantity': 2}",15,1,Cash
2021-05-26 13:29:36.509852+00:00,773,"{'name': 'caresse honey lotion medium 115 ml(95)', 'quantity': 2}",12,1,Online
2021-05-27 14:49:32.328344+00:00,171,"{'name': 'ivy refreshing beauty soap 115 gms(27)', 'quantity': 1}, {'name': 'nutty gurr 500 gm', 'quantity': 1}",22,1,Loan
2021-05-28 10:53:58.378592+00:00,2693,"{'name': 'qamar tea 430 gm pch(ylw) (rmbt)(2b)', 'quantity': 3}, {'name': 'sfg bs pure white 125 gms (10)', 'quantity': 1}",13,1,Online
2021-05-28 15:13:58.806833+00:00,1476,"{'name': 'golden sun ghee 2.5 kg', 'quantity': 3}, {'name': 'golden sun ghee 2.5 kg', 'quantity': 3}, {'name': 'golden sun ghee 2.5 kg', 'quantity': 3}, {'name': 'freedom sn 16s', 'quantity': 2}",24,1,Loan
2021-05-28 18:16:06.052602+00:00,202,"{'name': 'bubble your name 8 jar 90pcs big(61)', 'quantity': 3}",20,1,Online
2021-05-30 09:55:45.327951+00:00,599,"{'name': 'national garlic mayo 1 kg(56)', 'quantity': 1}",10,1,Cash
2021-05-30 11:54:13.228352+00:00,2775,"{'name': 'shangrla peri peri mild sauce 150ml(26)', 'quantity': 1}, {'name': 'chicken seekh kabab economy468 gm', 'quantity': 3}",13,1,Cash
2021-05-31 09:38:25.659114+00:00,726,"{'name': 'ebm fhc - short bread half roll 71 gm (14)', 'quantity': 2}, {'name': 'shangrila peri peri garlic sauce 150ml(26)', 'quantity': 3}",15,1,Cash
2021-05-31 12:21:59.224511+00:00,4947,"{'name': 'crispo achari masala 250 gm(59)', 'quantity': 1}",18,1,Loan
2021-05-31 18:37:57.467456+00:00,240,"{'name': 'national broast masala 97 gm(56)', 'quantity': 2}",14,1,Cash
2021-06-01 10:33:59.824177+00:00,141,"{'name': 'shan fried shopsteadk msala(62)', 'quantity': 3}",36,1,Loan
2021-06-01 17:17:30.968649+00:00,255,"{'name': 'euro delux beauty soap cucumber 115 gms(93)', 'quantity': 3}, {'name': 'tang musami pouch 25 gm', 'quantity': 3}",20,1,Cash
2021-06-01 19:33:10.569110+00:00,1494,"{'name': 'atta bag 10kg (local purchase)', 'quantity': 2}",1,1,Cash
2021-06-01 19:42:44.250684+00:00,211,"{'name': 'dustbin flower s st', 'quantity': 1}, {'name': 'naswar 6 gm pkt (only for jails)(92)', 'quantity': 1}",34,1,Online
2021-06-02 18:14:10.639483+00:00,738,"{'name': 'swaad easycook haleem mix 300 gm (70)', 'quantity': 3}",17,1,Loan
2021-06-02 21:57:17.517510+00:00,1076,"{'name': 'capri bath blue 115 gm', 'quantity': 1}",34,1,Loan
2021-06-03 14:38:10.994984+00:00,2739,"{'name': 'dalda ghee 2.5 kg tin only (old code)(1c)', 'quantity': 3}",20,1,Online
2021-06-03 16:02:31.982430+00:00,20,"{'name': 'english biscuits lemon sandwich 70 gm (13)', 'quantity': 1}",36,1,Loan
2021-06-04 08:44:55.996466+00:00,1605,"{'name': 'mezan cooking oil 4.5 ltr can (rmol)(85)', 'quantity': 1}, {'name': 'all max 110 ml tea whitener(51)', 'quantity': 3}",20,1,Online
2021-06-04 15:03:25.486319+00:00,113,"{'name': 'kinza orange squash 800ml', 'quantity': 1}",16,1,Cash
2021-06-05 16:24:09.808908+00:00,2724,"{'name': 'phool curry pdr 100 gm(73)', 'quantity': 1}, {'name': 'star mixer lime pani 2500 gm(69)', 'quantity': 2}",19,1,Loan
2021-06-07 08:59:41.964816+00:00,2034,"{'name': 'national tomato ketchup 300 gm btl(56)', 'quantity': 1}, {'name': 'soya supreme banaspati 2.5 kg tin (for ki zone)', 'quantity': 3}",18,1,Online
2021-06-07 16:44:25.405095+00:00,5758,"{'name': 'tang leman 400gms', 'quantity': 1}, {'name': 'zaiqa bpati 10kg (1a)(pg)', 'quantity': 3}",35,1,Online
2021-06-08 12:34:03.406970+00:00,3730,"{'name': 'herbbee honey 1000 gm jar b&b import', 'quantity': 3}, {'name': 'chicken fillet 1 kg (yes mom)', 'quantity': 2}",7,1,Online
2021-06-09 18:38:33.066214+00:00,200,"{'name': 'dawn french heart 100 gm (94)', 'quantity': 2}",11,1,Online
2021-06-09 20:42:10.262702+00:00,184,"{'name': 'neem soap 100 gm (41)', 'quantity': 1}",24,1,Loan
2021-06-10 14:59:17.031020+00:00,5370,"{'name': 'mach3 plus cart 8(10)', 'quantity': 2}",36,1,Loan
2021-06-10 18:01:38.891465+00:00,392,"{'name': 'shan tikka masala 100gm dp(62)', 'quantity': 1}, {'name': 'knock out simply salt 65 gm-gloss', 'quantity': 3}",14,1,Loan
2021-06-11 16:53:48.911736+00:00,349,"{'name': '3 pack tang 50g(orn man)', 'quantity': 1}, {'name': 'nova mlody gblt 280 ml', 'quantity': 2}",35,1,Loan
2021-06-12 08:59:35.946233+00:00,321,"{'name': 'sultan coriander seeds 100 gm', 'quantity': 3}",25,1,Cash
2021-06-13 15:12:57.266656+00:00,1375,"{'name': 'gola kabab economy pack 480 gm', 'quantity': 2}, {'name': 'capri toilet soap purple 120 gms x3 (cp (rs.25-off)(07)', 'quantity': 1}",1,1,Cash
2021-06-14 11:33:16.798361+00:00,180,"{'name': 'pakola ice cream soda 2.25 ltr pet jumbo (1x1)', 'quantity': 1}",12,1,Cash
2021-06-14 21:57:25.354291+00:00,555,"{'name': 'brit led bulbs 20 watts (t shape)(25)', 'quantity': 1}, {'name': 'rose petal hi-jeen tissues brown 75 s(59)', 'quantity': 2}",11,1,Online
2021-06-15 11:08:32.851047+00:00,345,"{'name': 'ecial food haleem masala 345 gm', 'quantity': 1}, {'name': 'national sindhi biryani masala 41 gm(56)', 'quantity': 2}",3,1,Online
2021-06-15 16:29:02.306735+00:00,1648,"{'name': 'besto macaroni spiral 400 gm pch (38)', 'quantity': 1}, {'name': 'mughal economy ricebasmati big broken rice5kg(135)(r)', 'quantity': 3}",37,1,Cash
2021-06-16 12:35:10.133752+00:00,501,"{'name': 'sultan missri 50 gm', 'quantity': 3}",19,1,Loan
2021-06-16 17:23:06.170827+00:00,344,"{'name': 'mezan ola water 600ml (1r)', 'quantity': 3}, {'name': 'agro pakblack peper whole 50 gm (92)', 'quantity': 2}",35,1,Cash
2021-06-16 18:19:13.469428+00:00,390,"{'name': 'handi cooking oil 2.5 ltr tin (for karachi zone)', 'quantity': 1}",23,1,Online
2021-06-17 10:49:06.035695+00:00,2030,"{'name': 'pantene or frizz control 275 pk(10)', 'quantity': 2}, {'name': 'caresse nail polish remover large100 ml(95)', 'quantity': 3}",23,1,Cash
2021-06-17 14:44:03.730186+00:00,242,"{'name': 'shafay black peper whole 50 gm (2a)', 'quantity': 2}",19,1,Online
2021-06-18 14:19:10.912363+00:00,556,"{'name': 'nescafe chilled mocha 200 ml pak(57)', 'quantity': 3}, {'name': 'shan chicken white korma 40 gm (62)', 'quantity': 2}",17,1,Loan
2021-06-18 16:10:17.407441+00:00,4838,"{'name': 'super habib cooking oil 4.5 ltr btl(rmol)(87)', 'quantity': 2}, {'name': 'safe guard white 70 gms eco pack', 'quantity': 2}",23,1,Online
2021-06-18 16:33:13.696130+00:00,2840,"{'name': 'cleaning broom 258', 'quantity': 2}",12,1,Loan
2021-06-19 11:10:32.764343+00:00,1185,"{'name': 'lipton yl blk kpk 400 gm (rmbt) (16)', 'quantity': 1}, {'name': 'delhi nihari masala 100 gm (36)', 'quantity': 3}",18,1,Cash
2021-06-19 16:49:57.676392+00:00,404,"{'name': 'mango squash 1.5 ltr (mitchels) deleted code', 'quantity': 2}",19,1,Online
2021-06-19 19:16:02.086817+00:00,890,"{'name': 'golden nimko 200 gms', 'quantity': 3}, {'name': 'nescafe chilled latte pet 12x1l pk(57)', 'quantity': 2}",5,1,Loan
2021-06-20 10:06:00.138081+00:00,705,"{'name': 'multifunctional garlic grinder', 'quantity': 3}, {'name': 'golden pasta flavoured 170 gm(32)', 'quantity': 3}",17,1,Online
2021-06-20 18:34:51.266892+00:00,653,"{'name': 'medicame herbal tpaste 1(09)', 'quantity': 2}, {'name': 'agro pak chagoondh 100 gm (92)', 'quantity': 1}",12,1,Loan
2021-06-21 21:20:20.092445+00:00,1560,"{'name': 'shama ghee 2.5 kg tin(pg) (1f)', 'quantity': 3}",1,1,Cash
2021-06-21 21:44:59.041135+00:00,719,"{'name': 'colgate slim soft charcoal tbrush(05)', 'quantity': 2}, {'name': 'kitchen gloves', 'quantity': 3}",22,1,Loan
2021-06-22 08:25:32.119716+00:00,57,"{'name': 'crown mango 36x18(61)', 'quantity': 3}, {'name': 'shezan all pure 250 ml mango, guava,tropical,pineapple(47)', 'quantity': 1}",34,1,Online
2021-06-23 13:19:41.658298+00:00,1440,"{'name': 'nivea men shaving cream protect & care 60gm(59)', 'quantity': 2}, {'name': 'hair remover cream veet nikhar 50 gm (04)', 'quantity': 2}",15,1,Online
2021-06-23 15:58:34.484150+00:00,852,"{'name': 'baison 1 kg (only for jails)(39)', 'quantity': 3}",22,1,Loan
2021-06-24 11:01:42.002522+00:00,1305,"{'name': 'flying paper napkin', 'quantity': 1}, {'name': 'ladan glass 5014', 'quantity': 3}",34,1,Cash
2021-06-24 18:18:53.904917+00:00,2405,"{'name': 'mitchells synthetic vinegar 800 ml(44)', 'quantity': 3}",20,1,Loan
2021-06-26 10:20:22.171881+00:00,30,"{'name': 'slanty salt 32 gm', 'quantity': 1}",37,1,Cash
2021-06-26 12:02:32.853112+00:00,1076,"{'name': 'talcom powder s blue diamond(09)', 'quantity': 2}, {'name': 'dastak can oil 3 ltr pet (1g)', 'quantity': 1}",20,1,Online
2021-06-26 14:37:10.934452+00:00,27,"{'name': 'eagle blue 100 ml', 'quantity': 3}",7,1,Cash
2021-06-26 16:13:58.318302+00:00,169,"{'name': 'novella caramel 24 x 24 box(61)', 'quantity': 3}, {'name': 'ariel 500 gm downy', 'quantity': 1}",35,1,Online
2021-06-28 17:31:23.336021+00:00,1065,"{'name': 'kofta kabab 340 gm', 'quantity': 3}",3,1,Online
2021-06-30 08:07:41.800105+00:00,411,"{'name': 'flying flora pop', 'quantity': 3}, {'name': 'phool vinegar 800 ml pet btl(73)', 'quantity': 3}",1,1,Online
2021-06-30 21:37:33.390817+00:00,1472,"{'name': 'protien con repair 200ml', 'quantity': 2}",35,1,Cash
2021-07-01 18:19:51.684249+00:00,580,"{'name': 'iceing bag', 'quantity': 2}",34,1,Loan
2021-07-01 19:59:04.885936+00:00,1250,"{'name': 'markhore b-i tota rice 5kg(141)(r)', 'quantity': 1}, {'name': 'jazaa vanila custard 250 gm (1q)', 'quantity': 2}",36,1,Online
2021-07-02 11:16:28.134859+00:00,30,"{'name': 'hilal cup cake chocolate 12*24 boxes', 'quantity': 3}",12,1,Online
2021-07-02 11:38:40.074421+00:00,671,"{'name': 'rim dish wash bar 240 gm(23)', 'quantity': 2}",19,1,Cash
2021-07-02 13:22:02.140400+00:00,271,"{'name': 'phool chutny pdr 50 gm(73)', 'quantity': 1}, {'name': 'round long jar 2pcs st(clean max)', 'quantity': 1}",15,1,Cash
2021-07-03 12:03:31.653868+00:00,1540,"{'name': 'mom & me gift pack-4 pcs(41)', 'quantity': 2}, {'name': 'star vivo mango juice 500 ml btl (69)', 'quantity': 2}",15,1,Cash
2021-07-03 18:19:18.091761+00:00,1785,"{'name': 'akhrot giri 200 gm', 'quantity': 3}",3,1,Loan
2021-07-03 19:19:39.105000+00:00,3330,"{'name': 'kisan can oil 10 ltr can', 'quantity': 2}",22,1,Cash
2021-07-04 16:38:41.426904+00:00,509,"{'name': 'jazaa garam masala 100 gm (1q)', 'quantity': 1}, {'name': 'picasso ball pen grip red 10s (43)', 'quantity': 1}",25,1,Loan
2021-07-04 19:52:35.588582+00:00,170,"{'name': 'black cat talcum powder elegant 70 gm(59)', 'quantity': 1}",20,1,Loan
2021-07-05 09:28:20.052442+00:00,2490,"{'name': 'sufi sunflower oil 5 ltr tin', 'quantity': 2}, {'name': 'doughstory crispy bakarkhani 2pc 100 gm', 'quantity': 3}",7,1,Online
2021-07-06 09:17:06.269326+00:00,1465,"{'name': 'bath ball round(clean max)', 'quantity': 3}, {'name': 'chicekn seekh kabab 540 gm', 'quantity': 1}",17,1,Cash
2021-07-06 11:47:05.826962+00:00,1750,"{'name': 'eva cooking oil 5 ltr btl (for karachi zone)', 'quantity': 1}",4,1,Loan
2021-07-06 14:28:11.234145+00:00,230,"{'name': 'gurr 1 kg (only for jails)(39)', 'quantity': 1}",10,1,Loan
2021-07-06 15:59:06.635933+00:00,250,"{'name': 'maggi ndl 65g bowl fre 10 pck ndl', 'quantity': 1}",21,1,Loan
2021-07-06 20:44:16.252501+00:00,425,"{'name': 'garnier colors natural 2 soft black(79)', 'quantity': 1}",17,1,Cash
2021-07-07 16:17:59.954644+00:00,1923,"{'name': 'dawn dust tea 350 gm(36)', 'quantity': 1}, {'name': 'rooh afza red syrup 1500 ml (33)', 'quantity': 2}",24,1,Loan
2021-07-07 18:08:59.526676+00:00,9255,"{'name': 'maan cooking oil 3 ltr btl(rmol)(15)', 'quantity': 3}",4,1,Online
2021-07-08 20:57:11.099160+00:00,850,"{'name': 'aspine original 2000 gms (detergent powder)(18)', 'quantity': 1}",10,1,Online
2021-07-09 09:26:14.980173+00:00,40,"{'name': 'good goodies slice cake chocolate (1x)', 'quantity': 1}",36,1,Loan
2021-07-09 18:51:53.503888+00:00,1371,"{'name': 'school bottle asst. s ap', 'quantity': 3}",4,1,Loan
2021-07-10 11:56:42.526116+00:00,868,"{'name': 'h&s silky black 185ml-g(10)', 'quantity': 2}",13,1,Loan
2021-07-10 14:15:19.858802+00:00,1185,"{'name': 'mc gift box jungle', 'quantity': 3}",13,1,Loan
2021-07-10 16:44:59.678918+00:00,1711,"{'name': 'qamar tea 430 gm pch(ylw) (rmbt)(2b)', 'quantity': 1}, {'name': 'divine foods mash washed 500 gm(137)(p)', 'quantity': 3}",24,1,Cash
2021-07-10 17:15:13.086828+00:00,618,"{'name': 'shandaar laundry soap 250 gmsx4 (1 kg)(27)', 'quantity': 2}",13,1,Loan
2021-07-11 18:54:54.184153+00:00,630,"{'name': 'parizad black peper pdr 50 gm', 'quantity': 2}, {'name': 'kiss bdy spry 150 ml', 'quantity': 1}",25,1,Loan
2021-07-11 19:19:17.735101+00:00,290,"{'name': 'star red annar 1500 ml (69)', 'quantity': 2}",22,1,Loan
2021-07-11 19:38:58.791491+00:00,1275,"{'name': 'dove shampoo nourishing oil 175 ml(08)', 'quantity': 3}, {'name': 'serving bowl s rinkle', 'quantity': 1}",22,1,Cash
2021-07-12 14:38:13.980164+00:00,367,"{'name': 'sh.tketchup 2kg bkt', 'quantity': 1}",22,1,Cash
2021-07-13 16:04:03.167347+00:00,986,"{'name': 'classic tru bru coffee 50 gm(1a)', 'quantity': 2}",19,1,Loan
2021-07-14 11:21:38.664748+00:00,3730,"{'name': 'kisan sunflower oil 10 ltr tin', 'quantity': 1}, {'name': 'rahat premium regular (small) (1m)', 'quantity': 2}",23,1,Cash
2021-07-14 13:01:00.440079+00:00,1004,"{'name': 'en livan hair spry 300 ml', 'quantity': 2}",15,1,Cash
2021-07-15 10:27:19.509567+00:00,135,"{'name': 'flying fancy tissue', 'quantity': 3}",34,1,Loan
2021-07-15 12:57:47.330253+00:00,464,"{'name': 'fanta orange 2.25 ltr (50)', 'quantity': 2}",1,1,Loan
2021-07-15 17:45:22.565658+00:00,96,"{'name': 'tandori masala 50 gm (36)', 'quantity': 1}",23,1,Loan
2021-07-16 12:21:53.203301+00:00,390,"{'name': 'laziza rasmalai mix 75 gm(82)', 'quantity': 2}",37,1,Loan
2021-07-16 21:51:54.172256+00:00,985,"{'name': 'nutri clove 50 gm (1w)', 'quantity': 1}, {'name': 'chai patti craft paper pack 250 gm(rmbt)', 'quantity': 2}",23,1,Online
2021-07-17 17:33:05.661478+00:00,38,"{'name': 'eno fruit salt lemon sachet(59)', 'quantity': 1}, {'name': 'solec-ultra 60 gms detergent powder)(18)', 'quantity': 2}",1,1,Online
2021-07-17 18:52:43.460862+00:00,188,"{'name': '4me soap lavender 105 gms(55)', 'quantity': 3}, {'name': 'marvel poppy seed khashkhas 100 gm (63)', 'quantity': 2}",17,1,Loan
2021-07-19 10:51:28.737069+00:00,425,"{'name': 'chocolicious mini - double chocolate (14)', 'quantity': 3}, {'name': 'chocolicious mini - double chocolate (14)', 'quantity': 3}, {'name': 'rlx lotion 100 ml silky bright 100 ml(55)', 'quantity': 2}",7,1,Loan
2021-07-19 17:56:38.066047+00:00,96,"{'name': 'afghani seekh kabab masala 50 gm (malka)(36)', 'quantity': 1}",5,1,Cash
2021-07-19 17:58:15.125551+00:00,228,"{'name': 'tux napkin 1320 embossed', 'quantity': 2}",3,1,Cash
2021-07-20 11:53:47.139534+00:00,185,"{'name': 'jhonsons wipes', 'quantity': 1}",35,1,Cash
2021-07-21 13:11:21.074164+00:00,510,"{'name': 'dettol soap 145g (3b 25off)', 'quantity': 3}, {'name': 'dettol soap 145g (3b 25off)', 'quantity': 3}, {'name': 'dettol soap 145g (3b 25off)', 'quantity': 3}, {'name': 'dettol soap 145g (3b 25off)', 'quantity': 3}",22,1,Loan
2021-07-21 16:09:24.163878+00:00,340,"{'name': 'barkat banaspati 1x5 kg (for islamabad zone)', 'quantity': 1}",13,1,Online
2021-07-22 21:10:04.442342+00:00,101,"{'name': 'charry apple bowl no.2(clean max)', 'quantity': 1}",10,1,Cash
2021-07-23 09:44:25.750711+00:00,319,"{'name': 'soya supreme oil 1x5 ltr pb (for all usc zone except ki)', 'quantity': 1}",16,1,Online
2021-07-23 14:47:21.668234+00:00,228,"{'name': 'sunsilk thick & long shampoo local 200 ml', 'quantity': 1}",25,1,Loan
2021-07-23 15:01:52.139134+00:00,660,"{'name': 'stiff hawaye chapal 6 size(01)', 'quantity': 3}",20,1,Cash
2021-07-23 18:53:34.118375+00:00,324,"{'name': 'vimto can 250ml', 'quantity': 2}, {'name': 'hanger 101 grey 6pcs', 'quantity': 1}",35,1,Cash
2021-07-24 21:30:33.884905+00:00,230,"{'name': 'toilet cleaner clean sweep 1 ltr', 'quantity': 1}, {'name': 'olper milk 225 ml uht milk(rmum)(64)', 'quantity': 3}",20,1,Online
2021-07-25 15:37:32.925599+00:00,350,"{'name': 'comelle 10 gm', 'quantity': 1}",4,1,Online
2021-07-25 15:51:58.074475+00:00,255,"{'name': 'booster energy tin 250 ml (69)', 'quantity': 3}",24,1,Online
2021-07-25 15:56:49.288795+00:00,735,"{'name': 'lunch box geo dbl s fm', 'quantity': 3}",23,1,Cash
2021-07-25 21:15:17.908461+00:00,1205,"{'name': 'shangrilla mixed pickle 325 gm plastic jar(26)', 'quantity': 2}, {'name': 'crown moong shell 500 gm(131)(p)', 'quantity': 3}",25,1,Loan
2021-07-26 10:15:59.850535+00:00,36024,"{'name': 'lifebuoy shampoo herbal 90 ml(08)', 'quantity': 3}, {'name': 'rafhan corn oil 10 ltr tin', 'quantity': 3}",17,1,Cash
2021-07-27 10:28:21.002827+00:00,522,"{'name': 'dil dil banaspati (1x5) kg pouch (for idadprqa zones only)old code(85)', 'quantity': 2}",20,1,Online
2021-07-28 12:54:40.749571+00:00,357,"{'name': 'colgate protex balance soap 95 gms(05)', 'quantity': 3}",1,1,Loan
2021-07-29 10:46:54.405507+00:00,200,"{'name': 'shafay alum (phatkri) 200 gm (2a)', 'quantity': 2}",35,1,Online
2021-07-30 09:41:30.248683+00:00,2342,"{'name': 'shangriila mustard sauce 227 gm(26)', 'quantity': 3}, {'name': 'crown basin 1kg(131)(p)', 'quantity': 1}",22,1,Cash
2021-07-30 21:30:01.209471+00:00,229,"{'name': 'bonus tristar detergent 400 gm (05)', 'quantity': 1}, {'name': 'colgate slim soft t\\brush(05)', 'quantity': 1}",37,1,Online
2021-08-02 09:25:03.538529+00:00,214,"{'name': 'innovative crust choco rolls 15x18(59)', 'quantity': 1}, {'name': 'treet blade 10s dura sharp-tds (20x60)(59)', 'quantity': 3}",37,1,Online
2021-08-02 17:44:56.036199+00:00,400,"{'name': 'shan palak gosht 50 gm (62)', 'quantity': 2}",19,1,Loan
2021-08-02 18:07:24.807553+00:00,580,"{'name': 's6 gentle dusk 190mm x 180mm (1y)', 'quantity': 2}",10,1,Loan
2021-08-04 16:48:49.831946+00:00,6,"{'name': 'milk chocolate eclairs box 220 gm', 'quantity': 2}",19,1,Cash
2021-08-04 21:47:25.218879+00:00,80,"{'name': 'butter puff 52.4 gm x 6hr (13)', 'quantity': 2}",10,1,Loan
2021-08-05 10:25:17.635535+00:00,2313,"{'name': 'always t3 duo pack (ipad)(10)', 'quantity': 3}, {'name': 'always t3 duo pack (ipad)(10)', 'quantity': 3}",10,1,Online
2021-08-05 12:53:56.403396+00:00,4215,"{'name': 'colgate max fresh tpasteblue 75 gm(05)', 'quantity': 3}, {'name': 'fusion proglide flexball razor 1up(10)', 'quantity': 3}",13,1,Loan
2021-08-06 10:32:39.490816+00:00,40,"{'name': 'national mazedar daal 23 gm(56)', 'quantity': 2}",3,1,Loan
2021-08-06 19:44:47.888166+00:00,40,"{'name': 'abc jelly rs 20 (61)', 'quantity': 2}",34,1,Cash
2021-08-06 21:58:39.479895+00:00,49,"{'name': 'kolson vermicellis 225 gm', 'quantity': 1}",1,1,Loan
2021-08-07 11:19:19.429199+00:00,648,"{'name': 'gastrail plus aamchorr tab 120,s(75)', 'quantity': 3}, {'name': 'maggi noodels masala 65 gm(57)', 'quantity': 2}",1,1,Loan
2021-08-07 13:46:24.897727+00:00,2400,"{'name': 'sa ginger 1 kg (lp)(shk)', 'quantity': 3}",16,1,Cash
2021-08-08 09:10:50.655504+00:00,520,"{'name': 'maxob twin toilet roll(59)', 'quantity': 3}, {'name': 'blink fabric bleach 400 ml', 'quantity': 1}",7,1,Loan
2021-08-08 17:59:23.376924+00:00,1080,"{'name': 'polar mint 14 mg velo - 20s (only for jails)(99)', 'quantity': 3}",4,1,Online
