Product Name,Category,Sale Price
Black cat talcum powder vintage 70 Gm(59),Body Lotion Talcum Powder/HAIR REMOVER LOTION/NAIL POLISH REMOVER,170.0
Blink Dish Washing Liquid 300 ml(17),Detergents Dish Wash/Dish wash Bar,136.0
Blink Fabric Bleach 400 ml,Bleach Phenyl Cleaners blue liquid,76.0
benz toilet cleaner 550 ML(17),Bleach Phenyl Cleaners blue liquid,130.0
(wrong code)Gillette Blue 3 Shaving Razor Bag Of 3(10),Shaving Cream Razors Blades Brushes,300.0
(wrong code)Blue 3 System Razor 1Up,Shaving Cream Razors Blades Brushes,389.0
Body spray fascino Vamos 200 Ml(55),Spray Perfumes Air Freshener,550.0
Bombay Biryani Masala 130 Gm(Malka)(36),Spices,178.0
Bombay Biryani Masala 30 Gm(Malka)(36),Spices,37.0
Bombay Biryani Masala 65 Gm (36),Spices,96.0
Bombay Chaat Masala 100 Gm (36),Spices,94.0
Chaat Masala 50 Gm (Malka)(36),Spices,59.0
Bonus Active 2000 Gm(05),Detergents Washing Powders,628.0
Bonus Active 60 Gm Sacht (05),Detergents Washing Powders,10.0
Bonus Active 750 Gm(05),Detergents Washing Powders,240.0
Bonus Detergent 1000 Gm(05),Detergents Washing Powders,350.0
Bonus Tri Star 500Gm(05),Detergents Washing Powders,48.0
Bonus Tri-Star 2000 Gms (05),Detergents Washing Powders,224.0
Bonus Tri-Star Pdr 950 Gm,Detergents Washing Powders,114.0
Bonus Tri-Star Pdr 475 Gm(05),Detergents Washing Powders,51.0
Bonus Tristar 210 Gm New (05),Detergents Washing Powders,20.0
Bonus Tristar 5 Kg(05),Detergents Washing Powders,1120.0
Bonus Active 400 Gm(05),Detergents Washing Powders,155.0
Boondi Long S 100 Gm ,Nimko,44.0
Boondi Round S 100 Gm ,Nimko,48.0
Boost Ldry Soap 200 Gm 4 Pieces (OB-V),Washing soap,125.0
Boost Liquid Bleach 1Ltr (OB-V),Liquid Blach / Liquid blue,108.0
Boost Liquid Bleach 500 Ml (OB-V),Liquid Blach / Liquid blue,75.0
Boost Liquid Blue 150 Ml (OB-V),Liquid Blach / Liquid blue,38.0
Boost Liquid Blue 75 Ml (OB-V),Liquid Blach / Liquid blue,20.0
Boost Washing Powder  500 Gm (OB-V),Washing Powder,100.0
Boost Washing Powder 1 Kg (OB-V),Washing Powder,200.0
Booster Energy Tin 250 Ml (69),"Beverages (Soft drink, Water, Juices, Syrups etc)",85.0
Boundi Round 200 Gm ,Nimko,92.0
Bowel(green),Crockery,55.0
Bowl Koli,Plastic Items House Hold Utensils,115.0
Bowl Sada,Plastic Items House Hold Utensils,195.0
Bowl Set Titz Kp,Corokery,650.0
Bowl(red),Crockery,60.0
Bran Flakes 300 Gm,"Dessert (Custard Cereals Kheer, Pudding)",440.0
Branded Sugar 5 Kg,Commodities,370.0
Bravo Biscuits 52.8 gm,Snacks (Biscuits Cake Chips),20.0
Bravo Biscuits B/P 13.2 gm,Snacks (Biscuits Cake Chips),5.0
Bright Star Pan Cleaner Golden,Bleach Phenyl Cleaners blue liquid,20.0
Brite Brittex Laminate Foam(28),Detergents Washing Powders,15.0
Brite Brittex Regular Pad (28),Detergents Washing Powders,9.5
Brite Machine Wash 1000Gm (05),Detergents Washing Powders,596.0
Brite Machine Wash 500Gm (05),Detergents Washing Powders,186.0
Brite Maximum Power 170 Gm (05),Detergents Washing Powders,49.0
Brite Maxmium Power 115Gm (05),Detergents Washing Powders,19.5
Brite Maxmium Power 500 Gm(05),Detergents Washing Powders,280.0
"Scotch Brite  Classic Ns,1pc(28)",Detergents Washing Powders,110.0
Brite Total 2000 Gm P.Bag(05),Detergents Washing Powders,1104.0
Brite Total In Poly Bag 1000 Gm(05),Detergents Washing Powders,560.0
Brite Total Regular 18 Gm(05),Detergents Washing Powders,5.0
Broom Coconut 300 Gm(20),Plastic Items House Hold Utensils,99.0
Broom Coconut 500 Gm(20),Plastic Items House Hold Utensils,124.0
Broom Phool 300 Gm(20),Plastic Items House Hold Utensils,141.0
Bucket With Wirnger (28),Dustbin,670.0
Bulbulay Limka 24 Sct (69),"Beverages (Soft drink, Water, Juices, Syrups etc)",435.0
Bull & Cock  250Ml Can,"Beverages (Soft drink, Water, Juices, Syrups etc)",101.0
Bullet Energy Drink 250 Ml,"Beverages (Soft drink, Water, Juices, Syrups etc)",142.0
Butter Crunch Innovative Rs. 15(59),Snacks (Biscuits Cake Chips),15.0
Butter Crunch Innovative Rs. 5(59),Snacks (Biscuits Cake Chips),5.0
Butter Knife Asst  Stainless Steel,Plastic Items House Hold Utensils,115.0
Butter Puff Original 17.5 Gm (13),Snacks (Biscuits Cake Chips),10.0
Butter Puff Veggie 26.2 Gm (13),Snacks (Biscuits Cake Chips),10.0
Butter Puff Veggie Tp 17.5 Gm (13),Snacks (Biscuits Cake Chips),5.0
Butterfly Permium Pva Mop (28),Bleach Phenyl Cleaners blue liquid,4160.0
Butterfly Toilet Roll (21),"Toilet Rolls,Tissues",39.0
C/BLISS H/S/SPREAD 350GM (06),"Jams, Jelly, Marmalades, Spreads, Mayonnaise",770.0
C/BLISS M/S/SPREAD 350 GM (06),"Jams, Jelly, Marmalades, Spreads, Mayonnaise",642.0
C/G Sauce 100 Gm B/P(59),Ketchup Pickles Sauce Vinegar,27.0
L'oreal Color Natural 6.34 Chocholate Brown,Hair Oil/Color/Gel,959.0
Color Natural 7.1 As-B (79),Hair Oil/Color/Gel,425.0
L'orealcolor Natural 1 Black(79),Hair Oil/Color/Gel,959.0
L'oreal Color Natural 3 Dark Brown(79),Hair Oil/Color/Gel,959.0
L'oreal Color Natural 4 Brown(79),Hair Oil/Color/Gel,959.0
Color Naturals 6.1 Dark Ash Blonde(79),Hair Oil/Color/Gel,384.0
Colgate 360 Tooth Brush Soft M(05),Tooth Brushes,227.0
Colgate 360 Tooth Brush Soft(05),Tooth Brushes,227.0
Colgate Tooth Brush Classic Clean S(05),Tooth Brushes,34.0
Colgate Tooth Brush Kidz(05),Tooth Brushes,120.0
Colgate Tooth Brush Classic Clean M(05),Tooth Brushes,34.0
C\Bury D\Milk 176 Gm Plai,Chocolates Toffees Sweets,290.0
Cadbarry D/Milk 40 Gm ,Chocolates Toffees Sweets,60.0
Cadbarry D/Milk 40Gm,Chocolates Toffees Sweets,60.0
Cadbarry D/Milk 90 Gm ,Chocolates Toffees Sweets,147.0
Cadbarry D/Milk Bubly 40Gm,Chocolates Toffees Sweets,70.0
Cadbarry Dairy Milk 22Gm,Chocolates Toffees Sweets,20.0
Cadbarry Dairy Milk 24 Gm,Chocolates Toffees Sweets,30.0
Cadbarry Dairy Milk 37 Gm,Chocolates Toffees Sweets,50.0
Cadbarry Dairy Milk 8 Gm,Chocolates Toffees Sweets,155.0
Cadbarry Gold 4.6 Gm ,Chocolates Toffees Sweets,98.0
Cadbarry Perk 15.1Gm,Chocolates Toffees Sweets,10.0
Cadbarry Perk 21.8 Gm,Chocolates Toffees Sweets,15.0
Cadbarry Sft Mnt 2.5 Gm ,Chocolates Toffees Sweets,98.0
Cadburry Dairy Milk 9.5 Gm,Chocolates Toffees Sweets,10.0
Cadbury 5-Star Chocolate,Chocolates Toffees Sweets,63.0
Cadbury 7.2 Gm,Chocolates Toffees Sweets,10.0
Cadbury Bubbly 20Gm,Chocolates Toffees Sweets,30.0
Cadbury S/Ice 12.5 Gm H/P,Chocolates Toffees Sweets,10.0
Cajun Spaghetti 250 Gm(59),"Dessert (Custard Cereals Kheer, Pudding)",74.0
Cake Mould Round L,Plastic Items House Hold Utensils,320.0
Cake Mould Round M,Plastic Items House Hold Utensils,290.0
Cake Mould Round S,Plastic Items House Hold Utensils,265.0
Cake Mould Sequare L,Plastic Items House Hold Utensils,470.0
Cake Mould Sequare M,Plastic Items House Hold Utensils,425.0
Cake Mould Sequare S,Plastic Items House Hold Utensils,385.0
Cake Set All Design,Corokery,541.0
Cake-Up Chocolate 19 gm (13),Snacks (Biscuits Cake Chips),25.0
Cake-Up Strawberry  19 gm (13),Snacks (Biscuits Cake Chips),25.0
Calre Oliv Shmpo 200 Ml (75),Hair Shampoos,150.0
Camelia Ginseng Green Tea 30 Pcs(59),Green Tea,97.0
Camelia Peshawari Khawa 50 Pcs(59),Green Tea,125.0
Camera B/Diaper E/P X-Lrg (21),Daipers,2250.0
Camera Jeep Baby Diapers Eco  L (21),Baby DIAPERS/Baby Wipes,2250.0
Camera Jeep Baby Diapers Eco  M (21),Baby DIAPERS/Baby Wipes,2250.0
Camera Jeep Baby Diapers Eco  S (21),Baby DIAPERS/Baby Wipes,2250.0
Camera Jeep Baby Diapers Rglr L (21),Baby DIAPERS/Baby Wipes,890.0
Camera Jeep Baby Diapers Rglr M (21),Baby DIAPERS/Baby Wipes,890.0
Camera Jeep Baby Diapers Rglr S (21),Baby DIAPERS/Baby Wipes,890.0
Camera Jeep Baby Diapers Rglr Xtra L (21),Baby DIAPERS/Baby Wipes,890.0
Camera Jeep Baby Wipes (21),Baby DIAPERS/Baby Wipes,186.0
Candi Chocolate 36Gm Bar Pack,Chocolates Toffees Sweets,9.5
Candi Chocolate Chips 18Gm T/P,Chocolates Toffees Sweets,6.0
Candi Chocolate Chips 48Gm ,Chocolates Toffees Sweets,16.5
Candi Chocolate Chips 72Gm F/P,Chocolates Toffees Sweets,34.5
Candies 162 Gm,Snacks (Biscuits Cake Chips),39.0
Canolive C/ Oil 1.8 Ltr Btl(RMOL)(1A),Cooking Oil,990.0
Canolive C/ Oil 1X5 Ltr Nozzle Pack(RMOL)(1A),Cooking Oil,570.0
Canolive Premium C/ Oil 1 Ltr Btl(RMOL)(1A),Cooking Oil,590.0
Canolive Premium C/ Oil 1 X 5  Ltr Pp Ctn(RMOL)(1A),Cooking Oil,550.0
Canolive Premium C/ Oil 10 Ltr Can(RMOL)(1A),Cooking Oil,5655.0
Canolive Premium C/ Oil 3 Ltr Btl(RMOL)(1A),Cooking Oil,1750.0
Canolive Premium C/ Oil 4 Ltr Tin(1A),Cooking Oil,1605.0
Canolive Premium C/ Oil 5 Ltr Btl(1A),Cooking Oil,2028.0
Capri Bath Blue 115 Gm,bath Assets,41.0
Capri Bath Green115Gm,bath Assets,41.0
Capri Bath Pink 115 Gm,bath Assets,41.0
Capri Bath White 115 Gm,bath Assets,41.0
Capri Bundle Pack,Toilet Soaps,112.0
Capri L 155G Pink,Toilet Soaps,49.0
Capri L 155G White,Toilet Soaps,49.0
Capri L 155Gm Pink,Toilet Soaps,133.0
(wrong code ) Capri Pro H155G,Toilet Soaps,49.0
Capri Pro H75G(07),Toilet Soaps,31.0
Capri Std Blue 75 Gm,Toilet Soaps,31.0
Capri Std Green 75 Gm,Toilet Soaps,31.0
Capri Std White 75 Gm,Toilet Soaps,31.0
Car Duster Printed Ravi Plastic,Dusters,25.0
Car Duster Yellow Ravi Plastic,Dusters,20.0
Caraway Seed B.Zeera 50 Gm(74),Spices,96.0
Cardamom Green 25 Gm(74),Spices,208.0
Marvel Cardmom L 25 G (63),Spices,120.0
Cardmom L 25 Gm(74),Spices,124.0
MarvelCardmon Green 25 gm (63),Spices,300.0
Marvel Cardmon Large 50Gm (63),Spices,250.0
Carmina Khurd 75 Tab (33),"Beverages (Soft drink, Water, Juices, Syrups etc)",38.0
Carpet Brus Mat L,Plastic Items House Hold Utensils,450.0
Carpet Brus Mat M,Plastic Items House Hold Utensils,400.0
Carpet Brush Mat Small,Plastic Items House Hold Utensils,300.0
Carpet Brush L Asst.,Plastic Items House Hold Utensils,300.0
Carpet Brushd Std Asst.,Plastic Items House Hold Utensils,250.0
Carpet Mat L,Plastic Items House Hold Utensils,600.0
Carpet Mat M,Plastic Items House Hold Utensils,560.0
Carpet Mat S,Plastic Items House Hold Utensils,415.0
Marvel Carwey Seed Whole 50 Gm (63),Spices,89.0
Cassa Tray L,Plastic Items House Hold Utensils,600.0
Cassa Tray M,Plastic Items House Hold Utensils,450.0
Cassa Tray S,Plastic Items House Hold Utensils,400.0
Cbt Zigzag Medium Local(05),Tooth Brushes,102.0
Cerelac 3 Fruit 175 gms(57),Cereals,448.0
Cerelac 3 Fruit 350 gms(57),Cereals,865.0
Cerelac Rice 175 Gm(57),Cereals,448.0
Cerelac Strawberry Apple Pear Pieces 175 Gm(57),Cereals,535.0
Cerelac Wheat 175 gms(57),Cereals,448.0
Cerelac Wheat 350 Gm(57),Cereals,865.0
Chabba Modello L Kp,Plastic Items House Hold Utensils,117.0
Chabba Modello S Kp,Plastic Items House Hold Utensils,83.0
Chalghoza Motti 200 Gm(74),Dry Fruits,1555.0
Chamri Khohani 200 Gm(74),Spices,385.0
Chana Black 200 Gm(74),Dry Fruits,124.0
Iqra Chana Giri 200 Gm (39),Giri,255.0
Chana Khilla 200 Gm(74),Dry Fruits,143.0
Iqra Chana Makhana 200 Gm (39),Chocolates Toffees Sweets,215.0
Changeri,OTC Products,44.0
Channa With Sweet Ball 200 Gm,Dry Fruits,198.0
Channa With Sweet Ball 400 Gm,Dry Fruits,390.0
Chapati Chimta,Plastic Items House Hold Utensils,17.0
Best Char Magaz 100 Gm(38),Spices,140.0
Character Lunch Box Fancy For Kids ,Plastic Items House Hold Utensils,125.0
Charry Apple Bowl No.1,Plastic Items House Hold Utensils,88.0
Charry Apple Bowl No.2,Plastic Items House Hold Utensils,100.0
Charry Apple Bowl No.3,Plastic Items House Hold Utensils,129.0
Charry Apple Bowl No.4,Plastic Items House Hold Utensils,141.0
Charry Apple Bowl No.5,Plastic Items House Hold Utensils,176.0
Charry Apple Bowl No.6,Plastic Items House Hold Utensils,211.0
Charry Bowl J/ Fm,STRAINER,234.0
Iqra Chat Masala 100 Gm (39),Spices,100.0
Best Chat Masala 100 Gm(38),Spices,85.0
Cherry Blossam Insta Shiner(04),Shoes Polish/Shoes Brush,459.0
Cherry Blossom  Black 42 Ml (04),Shoes Polish/Shoes Brush,475.0
Cherry Blossom Darktan 42 Ml (04),Shoes Polish/Shoes Brush,458.0
Cherry Blossom Liquid Shiner Black (04),Shoes Polish/Shoes Brush,481.0
Cherry Blossom Paste Polish Black 20 Ml (04),Shoes Polish/Shoes Brush,229.0
Cherry Blossom Paste Polish Darktan 20 Ml (04),Shoes Polish/Shoes Brush,229.0
Cherry Jam 450 Gm (71),"Jams, Jelly, Marmalades, Spreads, Mayonnaise",329.0
Cherry Paste Polish 20 Ml Dark (04),Shoes Polish/Shoes Brush,230.0
Cherry Paste Polish 42 Ml (04),Shoes Polish/Shoes Brush,256.0
Cherry Paste Polish Black 90 Ml (04),Shoes Polish/Shoes Brush,720.0
Cherry Tokray S Fm,Crockery,116.0
Chicken Chilli Macaroni(59),Spices,68.0
Chicken Curry Masala 100 Gm (36),Spices,178.0
Chicken Curry Masala 25 Gm (Malka)(36),Spices,37.0
Chicken Curry Masala 50 Gm (36),Spices,96.0
Chicken Tikka Masala 100 Gm (36),Spices,178.0
Chicken Tikka Masala 50 Gm (Malka)(36),Spices,96.0
Chilli Garlic 500 Gm Aka(59),Ketchup Pickles Sauce Vinegar,138.0
National Chilli Garlic Sauce 100Gm Pouch(56),Ketchup Pickles Sauce Vinegar,27.0
Chilli Garlic Sauce 300 Gms (Bake Parlor)(59),Ketchup Pickles Sauce Vinegar,81.0
Chilli Garlic Sauce 500 gm (Malka)(36),Ketchup Pickles Sauce Vinegar,194.0
National Chilli Garlic Sauce 400 gm Pouch(56),Ketchup Pickles Sauce Vinegar,200.0
Chilli Sauce 275 ml (Bake Parlor)(59),Ketchup Pickles Sauce Vinegar,95.0
Chilli Sauce 735 Ml T.Point (72),Ketchup Pickles Sauce Vinegar,218.0
CHILLI SAUCE 750 ML(59),Ketchup Pickles Sauce Vinegar,154.0
National Chillie Pickle 310 Gm(56),Ketchup Pickles Sauce Vinegar,202.0
China Ray Bottle,Plastic Items House Hold Utensils,129.0
China Spray Bottle No-1,Plastic Items House Hold Utensils,150.0
China Salt 100 Gm T.Point(72),Spices / Salt,46.0
China Salt 50 Gm(72),Spices / Salt,26.5
Chip Choc Chocolate Coated Kolson,Chocolates Toffees Sweets,10.0
Chip Choc Soft Butter (Kolson),Chocolates Toffees Sweets,10.0
Chocaltto Mini H/R(59),Chocolates Toffees Sweets,15.0
Choclate Chip Cookies F/P(59),Chocolates Toffees Sweets,29.0
Chocolate Chip Cookies H/Roll(59),Chocolates Toffees Sweets,25.0
Choclate Chip Cookies T/P(59),Chocolates Toffees Sweets,7.0
Choclatto Half Roll 6X24(59),Snacks (Biscuits Cake Chips),30.0
CHOCLOY SMART PACK,Snacks (Biscuits Cake Chips),10.0
Choco Rings 250 Gm,Snacks (Biscuits Cake Chips),390.0
Chocoblis H/Ch Rd 150M (06),Snacks (Biscuits Cake Chips),425.0
CHOCOBLIS H/CH SPRD 300M (06),Snacks (Biscuits Cake Chips),677.0
CHOCOBLIS M/CH SPRD 150G (06),Snacks (Biscuits Cake Chips),362.0
Chocoblis M/Ch/Rd 300 (06),Snacks (Biscuits Cake Chips),592.0
Chocol,Snacks (Biscuits Cake Chips),14.0
Chocolate Chip Mini Half Roll(59),Snacks (Biscuits Cake Chips),15.0
Chocolate Corn Flakes 250 Gm,Chocolates Toffees Sweets,375.0
Chocolate Sandwich 16 gm Tp (13),Snacks (Biscuits Cake Chips),7.0
Chocolate Ticky Pack(Aka)(59),Chocolates Toffees Sweets,6.0
Chocolatefamily Pack Aka(59),Chocolates Toffees Sweets,34.0
Chocolay 22 Gm,Snacks (Biscuits Cake Chips),5.0
Chocolay Family Pack,Chocolates Toffees Sweets,29.0
Chocolicious Chocolate Chip Cookies (14),Snacks (Biscuits Cake Chips),15.0
Chocolicious Chocolate Chip Cookies (14),Snacks (Biscuits Cake Chips),30.0
Chocolicious Chocolate Chip Cookies Vanila (14),Snacks (Biscuits Cake Chips),10.0
Chocolicious Chocolate Chip Cookies Vanilla (14),Snacks (Biscuits Cake Chips),20.0
Chocolicious Mini - Double Chocolate (14),Snacks (Biscuits Cake Chips),5.0
Chocolicious Mini - Double Chocolate (14),Snacks (Biscuits Cake Chips),15.0
Chocolicious Mini - Vanilla 15.5gm SP (14),Snacks (Biscuits Cake Chips),15.0
Chocolicious Mini - Vanila 7.8 gm (14),Snacks (Biscuits Cake Chips),5.0
Iqra Chohary 100 Gm (39),Dry Fruits,95.0
Citrus Marmalade 450 gms (Salman)(71),"Jams, Jelly, Marmalades, Spreads, Mayonnaise",287.0
Claree Alovera Shampoo 200 Ml(75),Hair Shampoos,151.0
Claree Anti Dandruff Shampoo (Ginger & Lemon) 200 ml(75),Hair Shampoos,150.0
Claree Pomegranaten Shampoo 200 Ml(75),Hair Shampoos,150.0
Classic Cooking Oil 1x16 Ltr Pouch,Cooking Oil,215.0
Classic Cooking Oil 1x5 Ltr Pouch,Cooking Oil,215.0
Classic Ghee 1X16 Kg Pouch,Ghee,190.0
Classic Ghee 1X5 Kg Pouch,Ghee,190.0
Classic Green Pad,OTC Products,12.0
Cleaning Broom 258,Plastic Items House Hold Utensils,580.0
Cleaning Broom Fancy Asst.,Plastic Items House Hold Utensils,484.0
Clear Active Ort 200 Ml (08),Hair Shampoos,210.0
Clear Complete Clean 380 ML(08),Hair Shampoos,775.0
Clear Cool Black 200 Ml(08),Hair Shampoos,250.0
Clear Cool Black Shampoo 380 Ml(08),Hair Shampoos,464.0
Clear Shampoo Anti Hair Fall 170 Ml(55),Hair Shampoos,495.0
Clear Shampoo Complete Clean 5 Ml(08),Hair Shampoos,5.0
Clear Shampoo Cool Black 5 ml(08),Hair Shampoos,5.0
Clear Shampoo Ice Cool Menthol 170 Ml(55),Hair Shampoos,495.0
Clear Shampoo Men Anti Hair Fall 170 Ml(55),Hair Shampoos,495.0
Clear Shampoo Men Anti Hair Fall 315 Ml(55),Hair Shampoos,875.0
Clear Shampoo Men Cool Itch Control 170 Ml(55),Hair Shampoos,495.0
Clear Shampoo Men Cool Itch Control 315 Ml(55),Hair Shampoos,875.0
Clear Shampoo Men Cool Ort Menthol 170 Ml(55),Hair Shampoos,495.0
Clear Shampoo Men Cool Ort Menthol 315 Ml(55),Hair Shampoos,875.0
Clear Shampoo Men Deep Clean 315 Ml(55),Hair Shampoos,875.0
Clear Shampoo Men Deep Cleanse 170 Ml(55),Hair Shampoos,435.0
Cleeno Bath Room Cleaner  500 Ml  Red (OB-V),Toilet Cleaner,88.0
Cleeno Bath Room Cleaner  500 Ml  Thick,Toilet Cleaner,165.0
Cleeno Bath Room Cleaner Red  1000 Ml,Toilet Cleaner,120.0
Cleeno Dish Wash Bar  140 Gm,Dish wash bar,18.0
Cleeno Dish Wash Bar  Long Bar 300 Gm,Dish wash bar,32.0
Cleeno Dish Wash Bar 100 Grm,Dish wash bar,10.0
Cleeno Steel Ball 20 Grm (OB-V),Miscellaneous,35.0
Cleeno White Phenyle 2.75 Ltr (OB-V),Phenyl,145.0
Clgt Sn P.R &Prv 100 Gm(05),Tooth Paste,398.0
Click 35.5 Gm (14),Snacks (Biscuits Cake Chips),10.0
Click 23.7 Gm (14),Snacks (Biscuits Cake Chips),15.0
Close Up Crystal 30 Gm(08),Tooth Paste,39.0
Close-Up Red 125 Gm(08),Tooth Paste,129.0
Cloth Brush Asst. New H,Cloth Brush,176.0
Cloth Brush Asst. New L,Cloth Brush,141.0
Cloth Brush Heavy Duty Asst.,Cloth Brush,300.0
Cloth Brush Iron Type,Cloth Brush,134.0
Cloth Brush L,Cloth Brush,88.0
Cloth Brush Light Duty Asst.,Cloth Brush,200.0
Cloth Brush M Duty Asst.,Cloth Brush,250.0
Cloth Brush S,Cloth Brush,65.0
Cloth Clip Ay,Cloth clips,129.0
Cloth Clips Ay Std Asst.,Plastic Items House Hold Utensils,150.0
Cloth Clips Fancy Asst.,Cloth clips,250.0
Cloth Clips L Asst.,Cloth clips,200.0
Cloth Washing Brush Ravi,Cloth Brush,34.0
Marvel Clove 25G (63),Spices,65.0
Iqra Clove 50 Gm (39),Spices,295.0
Coca Cola 1 Ltr Btl(50),"Beverages (Soft drink, Water, Juices, Syrups etc)",140.0
Coca Cola 1.25 Ltr Minute Made Pulpy(50),"Beverages (Soft drink, Water, Juices, Syrups etc)",126.0
Coca Cola 1.5 Ltr (Beverage) (RMCD) (50),"Beverages (Soft drink, Water, Juices, Syrups etc)",168.0
Coca Cola 1500 Ml Kinley Water Btl(50),"Beverages (Soft drink, Water, Juices, Syrups etc)",42.0
Coca Cola 2.25 Ltr(50),"Beverages (Soft drink, Water, Juices, Syrups etc)",232.0
Coca Cola 250 Ml Non Returnable Btl Nrgb(50),"Beverages (Soft drink, Water, Juices, Syrups etc)",39.0
Coca Cola 400 Ml Minute Made Pulpy(50),"Beverages (Soft drink, Water, Juices, Syrups etc)",48.0
Coca Cola 500 Ml(50),"Beverages (Soft drink, Water, Juices, Syrups etc)",90.0
Coca Cola 500 Ml Kinley Water Btl(50),"Beverages (Soft drink, Water, Juices, Syrups etc)",23.0
Coca Cola Dasani Water 1.5 Ltr Btl(50),"Beverages (Soft drink, Water, Juices, Syrups etc)",100.0
Coca Cola Dasani Water 500 Ml Btl(50),"Beverages (Soft drink, Water, Juices, Syrups etc)",60.0
COCO DELIGHT F/P,Chocolates Toffees Sweets,29.0
Coco Delight Mini Half Pack,Chocolates Toffees Sweets,10.0
Coco Delight Snack Pk,Chocolates Toffees Sweets,14.0
Coco Delight Tiki Pack,Chocolates Toffees Sweets,5.0
Cocoa Powder 100 Gm(72),Chocolates Toffees Sweets,197.0
Cocomo(59),Snacks (Biscuits Cake Chips),5.0
Cocomo 480 Gm(59),Snacks (Biscuits Cake Chips),10.0
Cocomo Family Pack(59),Snacks (Biscuits Cake Chips),29.0
Cocomo Stand Up Pch(59),Snacks (Biscuits Cake Chips),70.0
Coconut Cookies Family Pack (59),Snacks (Biscuits Cake Chips),39.0
Coconut Cookies Ticky Packaka(59),Snacks (Biscuits Cake Chips),5.0
Coconut Mini H/R(59),Snacks (Biscuits Cake Chips),10.0
Iqra Coconut Powder 100 Gm (39),Chocolates Toffees Sweets,155.0
Coconut Powder 110 Gm Gm ,Dry Fruits,158.0
Coconut Powder 220 Gm ,Dry Fruits,318.0
Iqra Coconut Slice 100 Gm (39),Chocolates Toffees Sweets,155.0
Coconut Slice 110 Gm ,Dry Fruits,158.0
Coconut Slice 220 Gm ,Dry Fruits,318.0
Marvel Coconuts Power 100 Gm (63),Dry Fruits,75.0
Cocount Value Pack(59),Snacks (Biscuits Cake Chips),20.0
Coffee Beater,Plastic Items House Hold Utensils,205.0
Coffee/Tea Mug Hd Asst.,Plastic Items House Hold Utensils,300.0
Coffee/Tea Mug Std Asst.,Plastic Items House Hold Utensils,200.0
Col Plax Cr 500 Ml Mou(05),Bleach Phenyl Cleaners blue liquid,766.0
Colgate Plax Freshmint 500 Ml Mouth wash(05),OTC Products,766.0
Col-Sen T_Past-B/P30 Gm (05),Non Food,48.0
Cold Cream-L 65 Gm (41),Creams/Vasline,244.0
Cold Cream-M 40 Gm (41),Creams/Vasline,162.0
Colgate T/Pst 300Gm+ 100G+1(05),Non Food,562.0
Colg/ Plx Pep /M/W 60 Ml(05),OTC Products,202.0
Colgate A.Whitening 160 Gm Imported (05),Tooth Paste,170.0
Colgate Classic-Hanger Packlocalt Brush(05),Tooth Brushes,49.0
Colgate Plax Freshmint  250 ml Mouth wash(05),Tooth Paste,458.0
Colgate Plax peppermint  500 Ml Mouth wash(05),Tooth Paste,766.0
Colgate Grf T/ Paste 20 Gm(05),Tooth Paste,38.0
Colgate Herbal 200 Gms(05),Tooth Paste,345.0
Colgate Herbal 22 Gm(05),Tooth Paste,38.0
Colgate Herbal 45 Gm(05),Tooth Paste,64.0
Colgate Herbal T/ Paste 100 Gm(05),Tooth Paste,192.0
Colgate Max Fresh Green 125 Gm(05),Tooth Paste,280.0
Colgate Max Fresh Green 75 Gm(05),Tooth Paste,195.0
Colgate Max Fresh Green T/ Paste 30 Gm(05),Tooth Paste,66.0
Colgate Max Fresh Red T/ Paste 30 Gm(05),Tooth Paste,62.0
Colgate Max Fresh T/Paste blue 125 Gm(05),Tooth Paste,280.0
Colgate Max Fresh T/Pasteblue 75 Gm(05),Tooth Paste,195.0
Colgate Max Fresh T/Pastered 75 Gm(05),Tooth Paste,195.0
Colgate Max Fresh T/Pastered125 Gm(05),Tooth Paste,280.0
Colgate Misvak T/ Paste 100 Gm(05),Tooth Paste,192.0
Colgate Misvak T/ Paste 45 Gm(05),Tooth Paste,64.0
Colgate Navigator Plus T Brush(05),Tooth Brushes,207.0
Colgate Plax P-250 Ml M-W(05),Tooth Paste,458.0
Colgate Premier Cleansoftt Brush(05),Tooth Brushes,85.0
Colgate Pro Relief 100 Gm(05),Tooth Paste,348.0
Colgate Sen\Prorelief T\30Mg(05),Tooth Paste,112.0
Colgate Sensitive Mp 100G Bp(05),Tooth Paste,166.0
Colgate Sensitive Paste 100Gm(05),Tooth Paste,170.0
Colgate Sensitive Paste 50 Gm (05),Tooth Paste,87.0
Colgate Sensitive Paste M/P 100 Gm(05),Tooth Paste,135.0
Colgate Sensitive Sensifoam T/ Paste 100 Gm(05),Tooth Paste,165.0
Colgate Sensitive Sensifoam T/ Paste 70 Gm(05),Tooth Paste,111.0
Colgate Slim Soft Charcoal T/Brush(05),Tooth Paste,187.0
Colgate Slim Soft T\Brush(05),Tooth Brushes,178.0
