date,sales_id,user_id,total,items
2021-01-24 21:47:48.682467,1,17,504,"[{'name': 'knor instant noodles chk np-2 61gm ', 'quantity': 3}, {'name': 'pan rush 10 mg velo 20s(only for jails)', 'quantity': 2}]"
2023-06-01 15:26:10.851190,1,24,1380,"[{'name': 'palmolive 130 gm(05)', 'quantity': 3}, {'name': 'dawn vitamin enriched plain bread (regular pack) 340 gm (94)', 'quantity': 3}]"
2023-09-14 17:03:34.808119,1,20,308,"[{'name': 'raf vanilla 300g cus pdr', 'quantity': 1}, {'name': 'adaa beauty soap with milk& almond 140 gms(54)', 'quantity': 2}]"
2023-12-22 19:20:32.832561,1,13,3060,"[{'name': 'roylty digestive biscuits 400 gm', 'quantity': 3}, {'name': 'shampoo head & shoulders lemon fresh 350 ml(55)', 'quantity': 3}]"
2023-01-06 13:25:45.942736,1,24,354,"[{'name': 'jazaa white pepper powder 50 gm (1q)', 'quantity': 1}, {'name': 'fruitien guava necter 200 ml', 'quantity': 2}]"
2021-11-12 12:49:03.378526,1,34,125,"[{'name': 'ecial food garam masala whole 100 gm', 'quantity': 1}]"
2023-10-18 10:42:40.126558,1,11,351,"[{'name': 'crispo quick set jelly lemon 82 gm pdr(59)', 'quantity': 3}]"
2023-05-01 19:07:47.387588,1,22,525,"[{'name': 'vegetable roll (stc) 6s pack (1n)', 'quantity': 3}]"
2021-02-13 21:29:53.626357,1,23,90,"[{'name': 'm.g fairness snow jar', 'quantity': 1}, {'name': 'shangril fruit o pen juic', 'quantity': 2}]"
2021-06-16 17:23:06.170827,1,13,344,"[{'name': 'mezan ola water 600ml (1r)', 'quantity': 3}, {'name': 'agro pakblack peper whole 50 gm (92)', 'quantity': 2}]"
2021-07-11 19:38:58.791491,1,15,1275,"[{'name': 'dove  shampoo nourishing oil 175 ml(08)', 'quantity': 3}, {'name': 'serving bowl s rinkle', 'quantity': 1}]"
2021-01-06 10:49:09.713018,1,25,229,"[{'name': 'hankies tea time', 'quantity': 3}, {'name': 'sheer mall 135 gm (1 pcs) (swm)', 'quantity': 2}]"
2022-03-23 14:36:56.924470,1,19,10,"[{'name': 'rite gold chocolate mini rs 10(59)', 'quantity': 1}]"
2022-11-12 16:00:39.891760,1,12,528,"[{'name': 'mirinda 345 ml', 'quantity': 2}, {'name': 'vigo baby mini x-l 18 pcs', 'quantity': 1}]"
2022-10-06 14:27:35.493558,1,16,241,"[{'name': 'savannah majestic glow 125 gms(27)', 'quantity': 1}, {'name': 'hankies fun pack 100 2p', 'quantity': 2}]"
2021-07-26 15:47:06.596077,1,4,240,"[{'name': 'tapal mango 45 gmx40 green tea bag (cp rs 20/- off)(37)', 'quantity': 1}, {'name': 'pepsi diet 1.5 ltr (beverage) (rmcd)(90)', 'quantity': 1}]"
2023-12-18 09:36:42.091386,1,1,20,"[{'name': 'nestle everyday mixed tea 30 gm(57)', 'quantity': 1}]"
2022-05-14 17:58:10.154697,1,14,526,"[{'name': 'iqra black pepper whole 50 gm (39)', 'quantity': 1}, {'name': 'shahi korma masala 100 gm (36)', 'quantity': 2}]"
2022-07-25 13:39:53.247898,1,19,30,"[{'name': 'cocomo half roll strawberry (pcs)(59)', 'quantity': 3}]"
2022-06-06 18:34:37.538090,1,20,2580,"[{'name': '“777” sella rice kainat – 1121 (02 kg)(134)(r)', 'quantity': 3}]"
2021-04-25 18:31:13.217040,1,19,3000,"[{'name': 'warid-zem-1000', 'quantity': 3}]"
2021-10-21 19:55:43.831462,1,13,978,"[{'name': 'wiper large 1122 (clean max)', 'quantity': 3}]"
2022-01-29 10:59:25.930815,1,7,830,"[{'name': 'whitening face wash 100ml', 'quantity': 2}, {'name': 'serving rice dish blue', 'quantity': 1}]"
2021-07-14 13:01:00.440079,1,20,1004,"[{'name': 'mustard/sarsown oil 1 ltr ', 'quantity': 2}, {'name': 'en livan hair spry 300 ml', 'quantity': 2}]"
2021-08-01 11:26:25.276591,1,4,950,"[{'name': 'vital soap white 128 gm(30)', 'quantity': 1}, {'name': 'potato cutlets 12 pcs', 'quantity': 3}]"
2023-07-26 13:26:50.256631,1,21,14,"[{'name': 'national fruity instant drink mango 20gm(56)', 'quantity': 2}]"
2022-08-24 09:56:02.883167,1,37,156,"[{'name': 'damaghri 100 gms', 'quantity': 1}, {'name': 'tops white vinegar synthetic', 'quantity': 3}]"
2023-09-08 10:05:10.947032,1,19,170,"[{'name': 'slanty vegetable 32 gm', 'quantity': 1}, {'name': 'fanta citrus 1 ltr btl (50)', 'quantity': 1}]"
2023-08-26 09:36:52.064405,1,15,1360,"[{'name': 'rio strawberry & vanilla', 'quantity': 2}, {'name': 'dettol mpc citrus 1 ltr (consumer promotion get mpc 200 free worth rs.85/-)(04)', 'quantity': 2}]"
2022-08-18 21:08:42.648086,1,1,95,"[{'name': 'sunlight hs std powder pink 380 gms(08)', 'quantity': 1}]"
2023-05-30 15:38:50.049613,1,3,617,"[{'name': 'shangrilla vinegar 700 ml btl (26)', 'quantity': 3}, {'name': 'nova capri twist 280 ml', 'quantity': 1}]"
2022-05-07 21:47:40.298700,1,16,96,"[{'name': 'shan chinese chop souy 40 gm (62)', 'quantity': 2}]"
2022-03-22 09:42:20.129665,1,5,1040,"[{'name': 'wiper vip type', 'quantity': 3}, {'name': 'stiff towel 18x24(01)', 'quantity': 1}]"
2023-11-17 21:31:24.301391,1,20,4987,"[{'name': 'hankies flora tissues gold h&h', 'quantity': 2}, {'name': 'vcd  china', 'quantity': 3}]"
2022-01-17 17:14:25.372996,1,17,733,"[{'name': 'clean&cl/s/g/w/b hand150/200', 'quantity': 2}, {'name': 'kure toothbrush bacteria guard bristles  medium', 'quantity': 1}]"
2022-09-08 19:36:04.521859,1,7,119,"[{'name': 'wiz h/wash 250ml bottle cocunut (60)', 'quantity': 1}]"
2023-05-19 16:52:39.887396,1,14,330,"[{'name': 'star guess candy 125p pch', 'quantity': 3}]"
2022-05-22 16:28:56.957886,1,18,1088,"[{'name': 'poly bag 10x15 (110 pcs) per kg (3kg) packing (ob-p)', 'quantity': 2}, {'name': 'bombay biryani masala 30 gm(malka)(36)', 'quantity': 2}]"
2021-05-13 09:42:15.725139,1,23,1,"[{'name': 'usc tooth paste 70 gm (ob-v)', 'quantity': 1}]"
2023-04-05 10:45:35.429851,1,7,148,"[{'name': 'moveeta luxr/t100p', 'quantity': 2}, {'name': 'nestle fruita vitals pine punch 1000 ml(57)', 'quantity': 1}]"
2023-05-15 16:07:16.535755,1,11,216,"[{'name': 'shashlik macaroni 250 gm(59)', 'quantity': 3}]"
2021-03-23 20:10:24.025137,1,37,1840,"[{'name': 'fruit basket(square) 3 pcs', 'quantity': 1}, {'name': 'shama c/ oil 3 ltr btl', 'quantity': 3}]"
2023-03-27 18:38:18.389090,1,1,745,"[{'name': 'coco delight tiki pack', 'quantity': 3}, {'name': 'vatika hair oil 100ml  garlic(55)', 'quantity': 2}]"
2022-03-14 18:15:13.817858,1,5,669,"[{'name': 'dettol soap l/f 145gm', 'quantity': 1}, {'name': 'blue 2plus bag', 'quantity': 3}]"
2021-02-17 21:38:11.334006,1,36,1298,"[{'name': 'pampers value pack large', 'quantity': 2}, {'name': 'scotch brite  classic ns,2pc(28)', 'quantity': 2}]"
2023-09-27 19:03:58.892692,1,1,3365,"[{'name': 'kanas sirarcha sauce 500 gm  (aka)(59)', 'quantity': 3}, {'name': '(wrong code)mach3 f14 cart 4 + free razor(10)', 'quantity': 2}]"
2022-01-02 17:53:52.292980,1,23,564,"[{'name': 'double king polishing ong std nutural (80)', 'quantity': 3}, {'name': 'pepsi 2.25 liter (90)', 'quantity': 3}]"
2022-02-28 12:09:23.157276,1,3,810,"[{'name': 'chicken shish kabab 600 gm', 'quantity': 1}, {'name': 'shangrilla fruit-o-red grape fruit drink 1 ltr(26)', 'quantity': 1}]"
2022-11-23 20:50:00.107436,1,25,27,"[{'name': 't/ketchup 100 ml b/p(59)', 'quantity': 1}]"
2022-04-08 18:40:48.062873,1,23,1966,"[{'name': 'always nights t5 soft trio(10)', 'quantity': 2}]"
2023-06-04 20:11:19.811624,1,18,1120,"[{'name': 'dastak c/ oil 5 ltr pet (1g)', 'quantity': 1}]"
2023-10-30 16:34:09.709361,1,11,20,"[{'name': 'innovative digestive half roll rs 20(59)', 'quantity': 1}]"
2021-09-25 16:52:18.261059,1,14,700,"[{'name': 'commander lajawab black tea 12 gm(54)', 'quantity': 1}, {'name': 'life style iaghol husk 50 gm(66)', 'quantity': 2}]"
2022-03-24 15:11:36.233370,1,20,58,"[{'name': 'an egg per pcs (lp)(mtn)', 'quantity': 2}]"
2021-02-07 15:03:11.267314,1,21,356,"[{'name': 'colgate tooth brush premier clean medium cp triple pack save rs.50 (05)', 'quantity': 2}]"
2021-01-03 13:29:19.611246,1,18,9460,"[{'name': 'mezan cooking oil 10 ltr can(rmol)(85)', 'quantity': 2}]"
2021-08-12 14:50:51.065501,1,18,384,"[{'name': 'gul onion 1 kg (lp)(khl)', 'quantity': 3}]"
2022-01-27 17:21:29.554931,1,12,372,"[{'name': 'am bread large (lp)(dgk)', 'quantity': 2}]"
2023-12-14 15:00:08.458312,1,10,188,"[{'name': 'golden window wiper', 'quantity': 2}]"
2021-05-13 19:25:36.385753,1,18,300,"[{'name': 'roomi napthelene ball 200 gm', 'quantity': 3}]"
2023-10-14 10:13:52.596183,1,23,1512,"[{'name': 'cocodelite coconut cokies f/p', 'quantity': 3}, {'name': 'chique/lace peach pefume 50ml', 'quantity': 3}]"
2021-09-18 15:44:09.789528,1,3,414,"[{'name': 'ls onion premium 1 kg (lp)(sl)', 'quantity': 2}, {'name': '(wrong code)caresse talc (d.t)125gm', 'quantity': 1}]"
2022-07-23 19:58:41.254014,1,14,1224,"[{'name': 'kisan super basmati rice 2 kg(132)(r)', 'quantity': 2}]"
2023-08-12 09:07:37.918520,1,20,550,"[{'name': 'body spray fascino joy men 200 ml(55)', 'quantity': 1}]"
2021-04-16 15:50:13.798163,1,13,873,"[{'name': 'ben-10choco frosed flakes300', 'quantity': 3}, {'name': 'swaad murgi masala 50 gm  (70)', 'quantity': 3}]"
2023-05-27 18:35:02.216276,1,20,259,"[{'name': 'everyday 34g whtnr/pdr', 'quantity': 2}, {'name': 'tux facial gear 80*2 ply', 'quantity': 3}]"
2021-02-15 13:37:45.922246,1,35,14,"[{'name': 'twitter strawberry 60 gm', 'quantity': 1}]"
2023-01-11 13:14:06.029689,1,20,17,"[{'name': 'snow mountain water 600 ml', 'quantity': 3}, {'name': 'watch pin', 'quantity': 3}]"
2022-12-28 20:05:45.423990,1,35,394,"[{'name': 'veet lotion 40 gm dry(04)', 'quantity': 2}]"
2021-02-11 10:02:59.403768,1,22,180,"[{'name': 'sufi classic soap white 70 gms(11)', 'quantity': 2}, {'name': 'abc jelly rs 20 (61)', 'quantity': 3}]"
2023-02-07 09:45:53.050490,1,1,1425,"[{'name': 'shampoosunsilkblackshinethai 160 ml(55)', 'quantity': 3}]"
2021-08-27 20:47:07.194251,1,24,1828,"[{'name': 'perl dust blck tea ph n22 pi06 400 gm (rmbt) (16)', 'quantity': 2}, {'name': 'shangrilla garlic chilli sauce 950 gm sap soya sauce 235 gm (26)', 'quantity': 2}]"
2023-08-18 16:56:33.032978,1,35,1029,"[{'name': 'colgate palmolive sanitizer mint & eucalyptus 210 gms(05)', 'quantity': 1}, {'name': 'garnier light complete - 100ml fw(79)', 'quantity': 1}]"
2021-02-05 08:50:01.260911,1,1,2628,"[{'name': '201149414', 'quantity': 3}, {'name': 'clear shampoo men deep clean 315 ml(55)', 'quantity': 3}]"
2023-03-31 19:20:27.137077,1,3,841,"[{'name': 'mango jam 370 gm(47)', 'quantity': 2}, {'name': 'handi c/ oil 1x5 ltr pkt ', 'quantity': 1}]"
2023-08-20 16:53:02.946545,1,3,22,"[{'name': 'slice mango 200 ml (90)', 'quantity': 1}]"
2023-01-21 18:51:33.213644,1,25,590,"[{'name': 'cake rusk m.s/p', 'quantity': 3}, {'name': 'national mango jam 440 gm(56)', 'quantity': 2}]"
2021-03-24 17:56:45.416935,1,5,70,"[{'name': 'mod girl cream bleach med', 'quantity': 2}]"
2021-05-22 19:33:41.987848,1,19,1335,"[{'name': 'ponds foam fw bright beauty p02 100 gms(08)', 'quantity': 3}]"
2023-09-16 11:15:05.823490,1,1,217,"[{'name': 'macho soap extreme red 110gm(59)', 'quantity': 2}, {'name': 'ecial food red chilli coarsely grinded 100 gm', 'quantity': 1}]"
2023-02-14 11:45:12.730078,1,10,380,"[{'name': 'golden mararoni bag 400 gm(32)', 'quantity': 1}, {'name': 'beef mince 400 gm', 'quantity': 1}]"
2022-06-22 18:52:13.177060,1,12,130,"[{'name': 'nutri black pepper powder 50 gm (1w)', 'quantity': 1}]"
2022-07-03 12:11:39.044261,1,25,270,"[{'name': 'mehran kheer mix 155 gm(67)', 'quantity': 2}]"
2021-11-28 14:33:52.818578,1,22,990,"[{'name': 'mophin trey with 12 hole', 'quantity': 3}]"
2021-05-31 18:37:57.467456,1,21,240,"[{'name': 'national broast masala 97 gm(56)', 'quantity': 2}]"
2021-06-21 21:20:20.092445,1,1,1560,"[{'name': 'shama ghee 2.5 kg tin(pg) (1f)', 'quantity': 3}]"
2021-10-13 10:05:55.772072,1,7,96,"[{'name': 'gul eggs per pcs (lp)(khl)', 'quantity': 3}]"
2021-10-28 14:33:24.226202,1,3,285,"[{'name': 'm/c gift box new born', 'quantity': 1}]"
2021-09-21 08:32:47.483328,1,16,2874,"[{'name': 'qarshi ispaghol husk 95 gm jar(45)', 'quantity': 3}, {'name': 'lifebuoy total twin pack 130 gms(08)', 'quantity': 3}]"
2021-08-12 21:32:38.979908,1,4,1120,"[{'name': 'fiber ispaghol jar lemon 140 gm(75)', 'quantity': 2}, {'name': 'chicken pakora 12 pcs (yes mom)', 'quantity': 2}]"
2021-02-08 09:41:20.224132,1,10,1604,"[{'name': 'mezan tea hardum mixture 910 gm pouch(rmbt)(68)', 'quantity': 1}]"
2023-05-16 11:32:07.078039,1,18,966,"[{'name': 'john player gold leaf ff 20 hl cigrate (only for jails)(96)', 'quantity': 2}]"
2022-09-06 10:11:12.344143,1,35,1650,"[{'name': 'angoota petra 524', 'quantity': 3}, {'name': 'naubhar super biryani rice 5 kg', 'quantity': 1}]"
2022-08-14 11:11:29.631910,1,25,18795,"[{'name': 'nangrow 3 12x900 gm pk(57)', 'quantity': 3}, {'name': 'shampoo pert plus with olive oil 200 ml(55)', 'quantity': 3}]"
2022-08-23 13:04:19.281002,1,36,296,"[{'name': 'lilly toilet soap lilly large purple145 gms x6 sw(07)', 'quantity': 1}]"
2021-03-18 12:55:39.975056,1,20,343,"[{'name': 'iodize salt raw powder bulk (ob-r)', 'quantity': 1}, {'name': 'shangrillatomato ketchup 475 gm pouch chilli sauce 100 ml (26)', 'quantity': 2}]"
2023-11-25 17:14:38.958299,1,7,88,"[{'name': 'cleeno bath room cleaner  500 ml  red (ob-v)', 'quantity': 1}]"
2023-10-26 16:44:47.833377,1,23,128,"[{'name': 'shan mandhi masala 50 gm(62)', 'quantity': 1}]"
2023-02-25 11:06:30.459945,1,5,597,"[{'name': 'kure toothbrush deep reach black soft(41)', 'quantity': 1}, {'name': 'pantene shampoo strong & shine 200 ml (55)', 'quantity': 1}]"
2023-01-07 12:17:45.121810,1,5,210,"[{'name': 'dustpan supri st', 'quantity': 3}]"
2023-03-25 20:21:37.073534,1,25,294,"[{'name': 'crispo quick set jelly blackcurrent 82 gm pdr(59)', 'quantity': 2}, {'name': 'boost liquid blue 75 ml (ob-v)', 'quantity': 3}]"
2022-07-06 12:56:57.096011,1,14,640,"[{'name': 'denim shaving gel 200 ml', 'quantity': 1}, {'name': 'joy crincle sancks (shell) 200 gm (39)', 'quantity': 3}]"
2022-08-16 15:16:51.013171,1,35,500,"[{'name': 'warid-zem-500', 'quantity': 2}]"
2021-04-11 17:42:13.983419,1,15,994,"[{'name': '3 pieces plastic bowl set titiz', 'quantity': 1}, {'name': 'bio amla shampoo med(31)', 'quantity': 3}]"
2023-06-24 10:40:17.010679,1,19,369,"[{'name': 'dabur vatika h/oil 100 ml', 'quantity': 3}]"
2023-08-16 21:57:08.913044,1,1,1120,"[{'name': 'balti new plastic w/o top 27 ltr', 'quantity': 2}]"
2022-12-11 10:30:38.416047,1,13,635,"[{'name': 'national karahi gosht masala 24 gm(56)', 'quantity': 3}, {'name': 'carts mach 3 turbo', 'quantity': 1}]"
2022-07-15 10:38:45.647530,1,4,1926,"[{'name': 'national chillie pickle 310 gm(56)', 'quantity': 3}, {'name': 'marvel ispaghol husk 50 gm (63)', 'quantity': 3}]"
2023-01-13 09:15:55.429012,1,15,153,"[{'name': 'ntri reg nimko 200 gm', 'quantity': 1}, {'name': 'slanty vegetable 32 gm', 'quantity': 2}]"
2022-04-05 10:59:31.859518,1,19,520,"[{'name': 'smart chilli garlic 200 gm (58)', 'quantity': 2}, {'name': 'pistachio salted  150 gm(74)', 'quantity': 1}]"
2021-06-30 08:07:41.800105,1,34,411,"[{'name': 'flying flora  pop', 'quantity': 3}, {'name': 'phool vinegar 800 ml pet btl(73)', 'quantity': 3}]"
2023-04-16 10:13:03.743220,1,16,2341,"[{'name': 'dunhill lights 20 hl cigrate(only for jails)(97)', 'quantity': 3}, {'name': 'soya olive oil 1 ltr btl(rmol)(58)', 'quantity': 1}]"
2023-04-27 21:01:54.714073,1,16,300,"[{'name': 'iqra dalia jao (iqra food) (39)', 'quantity': 3}]"
2023-09-29 10:06:42.186698,1,36,114,"[{'name': 'ecial food cumin powder 50 gm', 'quantity': 3}]"
2022-02-14 13:02:45.749123,1,22,464,"[{'name': 'karak tea whitener 500 ml (sapphire dairies)', 'quantity': 1}, {'name': 'jazaa banana jelly 80 gm (1q)', 'quantity': 3}]"
2022-02-16 12:03:24.291160,1,12,210,"[{'name': 'nutri chipsticks  sour cream 30 gm (1w)', 'quantity': 3}]"
2022-10-06 11:57:38.555728,1,11,75,"[{'name': 'innovative digestive 6x24(59)', 'quantity': 3}]"
2023-02-06 20:21:22.429719,1,17,15,"[{'name': 'slider ballpoint', 'quantity': 3}]"
2023-03-29 15:53:31.288563,1,7,1422,"[{'name': 'nutri snacks ring 40 gm (1w)', 'quantity': 3}, {'name': 'domex toilet blue 500 ml(08)', 'quantity': 3}]"
2023-07-23 17:03:30.599688,1,22,987,"[{'name': 'qarshi surfi tab 250 tabs(45)', 'quantity': 2}, {'name': 'shangrilla smile lychee flavored drink 250 ml(26)', 'quantity': 3}]"
2022-05-29 15:50:20.789493,1,5,2815,"[{'name': 'w/wheat p/macroni 400gm(59)', 'quantity': 1}, {'name': 'mach3 plus cart 8(10)', 'quantity': 1}]"
2021-11-10 21:46:38.603971,1,20,386,"[{'name': 'milan soap vermicelli 800 gm (22)', 'quantity': 1}, {'name': 'badian khatai25 gm (39)', 'quantity': 3}]"
2023-05-12 15:24:20.032267,1,35,7210,"[{'name': '(wrong code)pamper mega pack mimp(10)', 'quantity': 2}, {'name': 'hasan white basmati rice (1121) 1kg(133)(r)', 'quantity': 3}]"
2021-10-22 14:38:42.925870,1,25,372,"[{'name': 'non woven w-cutt bag 30 gsm (12x15)  1 pc (king (smc)(1s)', 'quantity': 2}, {'name': 'vem dishwash active gel lime cp 250 ml(08)', 'quantity': 2}]"
2021-05-19 13:58:31.238033,1,5,120,"[{'name': 'shafay red chilli whole 100 gm (2a)', 'quantity': 1}]"
2022-05-03 20:56:55.725976,1,11,3086,"[{'name': 'aquapura water tablets 100m', 'quantity': 3}, {'name': 'star mixer lime pani 2500 gm(69)', 'quantity': 2}]"
2023-02-17 13:04:40.214419,1,13,487,"[{'name': 'besto moti vermicelli 350 gm (best food)(38)', 'quantity': 2}, {'name': 'melamine dinner set plate large (writing ways (pvt)', 'quantity': 1}]"
2021-09-14 15:49:47.552190,1,4,102,"[{'name': 'goldfish ink cartidge 40s c/ b box (43)', 'quantity': 3}]"
2023-03-02 18:28:10.427033,1,11,1692,"[{'name': 'vim dishwash bar hi jump lemon 230 gm(08)', 'quantity': 3}, {'name': 'jazaa economy rice 5kg ', 'quantity': 3}]"
2022-06-09 21:13:13.967098,1,11,319,"[{'name': 'quice tomato ketchup 1 kg pouch(84)', 'quantity': 2}, {'name': 'an egg per pcs (lp)(mtn)', 'quantity': 1}]"
2023-05-12 10:56:05.354808,1,21,2773,"[{'name': 'ppv 2in1 black 185ml-c(10)', 'quantity': 3}, {'name': 'goldfish fountain pen 24s dilay(43)', 'quantity': 1}]"
2023-11-13 15:40:01.201342,1,1,1593,"[{'name': 'knorr blk tikka noodles 61 gm ', 'quantity': 3}, {'name': 'balty bucket.no 5 super st', 'quantity': 3}]"
2023-08-16 20:42:10.659892,1,5,790,"[{'name': 'bettani tea 85 gm (rmbt) (1e)', 'quantity': 2}, {'name': 'rooh afza 800 ml light sugar free', 'quantity': 1}]"
2022-11-05 11:16:31.824494,1,20,378,"[{'name': 'shan tikka seekh kabab masala 45 gm(62)', 'quantity': 2}, {'name': 'olper 1 liter (64)', 'quantity': 1}]"
2021-07-04 16:38:41.426904,1,7,509,"[{'name': 'jazaa garam masala 100 gm (1q)', 'quantity': 1}, {'name': 'picasso ball pen grip red 10s (43)', 'quantity': 1}]"
2022-12-04 21:23:50.242248,1,10,390,"[{'name': 'best food nimko ecial 150 gm(38)', 'quantity': 1}, {'name': 'a4 gentle roseleaf  175mm x 180mm(1y)', 'quantity': 1}]"
2022-07-26 09:12:53.440290,1,14,738,"[{'name': 'inseguard repellent lotion 60 ml(59)', 'quantity': 3}]"
2023-06-16 20:09:45.717472,1,23,136,"[{'name': 'rlx t bursh expert plus soft(55)', 'quantity': 1}]"
2022-06-22 08:36:26.844876,1,10,790,"[{'name': 'maan cooking oil 1x5 ltr pouch', 'quantity': 2}, {'name': 'national iodized pink salt 800 gm(56)', 'quantity': 2}]"
2022-07-22 19:58:42.231979,1,23,1080,"[{'name': 'parizad garam masala pdr 100 gm', 'quantity': 3}]"
2022-12-25 11:49:29.232744,1,5,310,"[{'name': 'kausar basmati rice 1 kg', 'quantity': 2}]"
2022-02-23 15:46:46.232651,1,20,1645,"[{'name': 'life style shan-e-masiq 800 ml red syrup(rmsp)(66)', 'quantity': 2}, {'name': 'herbbee honey 300 gm glass b&b import', 'quantity': 3}]"
2023-02-09 20:08:34.863649,1,18,1035,"[{'name': 'osem talcum powder-lavender-l 175 gm(41)', 'quantity': 3}]"
2023-02-12 08:54:01.489820,1,10,180,"[{'name': 'nestle milo rtd 180 ml(57)', 'quantity': 2}]"
2021-12-31 19:36:17.791877,1,3,2505,"[{'name': 'pardis donga l 737', 'quantity': 2}, {'name': 'kofta (stc) 9s pack (1n)', 'quantity': 3}]"
2021-01-25 12:18:08.003174,1,13,1065,"[{'name': 'adidas body spray 200ml', 'quantity': 3}, {'name': 'golden 7 spice spaghetti 250 gm(32)', 'quantity': 3}]"
2021-01-17 12:15:57.053644,1,23,248,"[{'name': 'surf carpe dime sxl 500 gm', 'quantity': 2}]"
2023-10-30 11:49:32.888633,1,16,1135,"[{'name': 'kolson vermicelli colored 400 gm', 'quantity': 3}, {'name': 'ladan glass 5014', 'quantity': 2}]"
2021-07-06 15:59:06.635933,1,14,250,"[{'name': 'maggi ndl 65g bowl fre 10 pck ndl', 'quantity': 1}]"
2021-02-17 14:26:52.000295,1,5,5,"[{'name': 'butter scotch canday jar (61)', 'quantity': 1}]"
2021-10-24 18:03:41.657216,1,16,92,"[{'name': 'nova capri 280 ml', 'quantity': 1}]"
2021-03-20 14:06:01.000862,1,18,18,"[{'name': 'hi gene toilet roll pink (10 x 10) (ob-v)', 'quantity': 1}]"
2023-09-24 13:30:35.985085,1,25,328,"[{'name': 'eco french fries mix 150gm (88)', 'quantity': 1}, {'name': 'nutri tikha150 gm (1w)', 'quantity': 1}]"
2022-10-20 12:26:12.754024,1,18,45,"[{'name': 'eco salt (iodize) 800gm (88)', 'quantity': 1}]"
2022-10-03 17:42:13.327609,1,34,2886,"[{'name': 'ss wiper bend clump large(24)', 'quantity': 3}, {'name': 'jazaa dried fenugreek leaves (kasuri methi) (1q)', 'quantity': 3}]"
2022-09-21 15:54:45.503575,1,34,389,"[{'name': 'kisan ghee 2.5kg bkt', 'quantity': 1}]"
2022-02-17 10:06:08.686397,1,24,550,"[{'name': 'tops malt-79 500 ml nr', 'quantity': 2}, {'name': 'vo5 shampoo  extra body 325 ml(55)', 'quantity': 2}]"
2021-07-30 09:41:30.248683,1,16,2342,"[{'name': 'shangriila mustard sauce 227 gm(26)', 'quantity': 3}, {'name': 'crown basin 1kg(131)(p)', 'quantity': 1}]"
2021-04-03 20:16:41.041293,1,16,4325,"[{'name': 'planta cooking oil 4.5 ltr btl(rmol)', 'quantity': 1}, {'name': 'herbbee honey 1000 gm jar b&b import', 'quantity': 2}]"
2022-09-10 13:54:08.754736,1,34,160,"[{'name': 'nutri nimko dal mooth150 gm (1w)', 'quantity': 1}]"
2023-03-14 13:51:54.095987,1,34,194,"[{'name': 'lux bw l/p white 120ml', 'quantity': 2}]"
2021-11-25 08:32:08.548471,1,37,10,"[{'name': 'good goodies snacky spicy (1x)', 'quantity': 1}]"
2021-06-01 10:33:59.824177,1,11,141,"[{'name': 'shan fried shop/steadk msala(62)', 'quantity': 3}]"
